geo_id,county_name,total_energy_consumption_mwh,,,
2090,Fairbanks North Star Borough,"785,144",,,
21101,Henderson County,"747,805",,,
12093,Okeechobee County,"461,089",,,
13291,Union County,"331,500",,,
19013,Black Hawk County,"2,284,783",,,
48403,Sabine County,"167,561",,,
39131,Pike County,"362,507",,,
1125,Tuscaloosa County,"4,131,369",,,
1131,Wilcox County,"186,451",,,
28097,Montgomery County,"168,335",,,
31099,Kearney County,"121,776",,,
31087,Hitchcock County,"48,241",,,
10003,New Castle County,"6,511,164",,,
16081,Teton County,"158,137",,,
17161,Rock Island County,"1,506,792",,,
51073,Gloucester County,"618,943",,,
5133,Sevier County,"270,822",,,
18017,Cass County,"561,830",,,
16077,Power County,"108,095",,,
18015,Carroll County,"300,607",,,
42101,Philadelphia County,"17,314,237",,,
56043,Washakie County,"231,035",,,
37029,Camden County,"134,448",,,
36109,Tompkins County,"761,687",,,
5069,Jefferson County,"1,082,447",,,
5079,Lincoln County,"220,580",,,
22065,Madison Parish,"226,197",,,
30105,Valley County,"104,231",,,
13313,Whitfield County,"1,413,732",,,
20203,Wichita County,"30,597",,,
46023,Charles Mix County,"140,301",,,
31027,Cedar County,"154,095",,,
53035,Kitsap County,"3,236,601",,,
17111,McHenry County,"3,319,069",,,
30069,Petroleum County,"5,989",,,
29033,Carroll County,"109,874",,,
53075,Whitman County,"561,792",,,
27147,Steele County,"428,691",,,
21117,Kenton County,"2,823,841",,,
19037,Chickasaw County,"210,828",,,
17037,DeKalb County,"1,067,137",,,
19081,Hancock County,"190,062",,,
38089,Stark County,"1,267,317",,,
26095,Luce County,"54,323",,,
40019,Carter County,"891,873",,,
37139,Pasquotank County,"522,574",,,
35055,Taos County,"505,096",,,
28011,Bolivar County,"529,661",,,
32023,Nye County,"643,978",,,
21069,Fleming County,"248,638",,,
55019,Clark County,"408,302",,,
45091,York County,"4,741,228",,,
18001,Adams County,"528,744",,,
22005,Ascension Parish,"2,865,803",,,
28155,Webster County,"168,166",,,
25011,Franklin County,"506,152",,,
31031,Cherry County,"100,975",,,
30001,Beaverhead County,"129,595",,,
29143,New Madrid County,"213,718",,,
5057,Hempstead County,"342,900",,,
29029,Camden County,"552,360",,,
51031,Campbell County,"892,756",,,
39105,Meigs County,"297,239",,,
54067,Nicholas County,"465,593",,,
40053,Grant County,"77,243",,,
46115,Spink County,"96,196",,,
50027,Windsor County,"488,530",,,
48455,Trinity County,"230,074",,,
35001,Bernalillo County,"9,896,900",,,
13205,Mitchell County,"300,753",,,
15001,Hawaii County,"1,293,904",,,
21147,McCreary County,"282,595",,,
21191,Pendleton County,"242,487",,,
21215,Spencer County,"319,270",,,
30041,Hill County,"224,898",,,
31175,Valley County,"73,938",,,
48069,Castro County,"125,159",,,
24043,Washington County,"1,503,991",,,
21133,Letcher County,"361,185",,,
34033,Salem County,"515,096",,,
47119,Maury County,"1,606,698",,,
56015,Goshen County,"375,997",,,
55107,Rusk County,"167,091",,,
55133,Waukesha County,"4,835,699",,,
21079,Garrard County,"282,164",,,
53009,Clallam County,"906,908",,,
53065,Stevens County,"536,848",,,
19177,Van Buren County,"126,206",,,
31073,Gosper County,"33,218",,,
28095,Monroe County,"582,913",,,
12033,Escambia County,"3,771,721",,,
