object_id,line_id,line_type,status,owner,voltage_kv,voltage_class,inferred,substation_1,substation_2,naics_desc,shape_length
48045,137470,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE CO OF NH,115,100-161,Y,DEERFIELD,UNKNOWN137070,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,40103.7094511246
48490,164342,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,Y,UNKNOWN162227,TAP162228,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4820.88045826271
48492,138001,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN111203,UNKNOWN111204,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1288.45554721907
48493,138002,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN110557,TAP142781,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3308.5438134396
48495,138004,AC; OVERHEAD,IN SERVICE,DUKE ENERGY PROGRESS - (NC),115,100-161,Y,UNKNOWN120846,TAP146824,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,260.244949629488
48496,138022,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,UNKNOWN111260,RITCHIE STATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15500.3134102857
48497,139985,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN115985,TAP152231,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16.136359889832
48498,138005,AC; OVERHEAD,IN SERVICE,JERSEY CENTRAL POWER & LT CO,500,500,N,BRANCHBURG,ELROY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,83501.3594191915
48502,164345,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,Y,UNKNOWN147624,TAP162228,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,18.2667307884916
48003,137401,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,138,100-161,Y,BUCKINGHAM,TAP153225,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9456.83957337302
48503,164348,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,Y,MOSELEY,TAP162228,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6025.24212436919
49642,139434,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN115442,TAP147173,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,449.145670884097
49643,139435,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,UNKNOWN120770,TAP141845,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9226.08505389729
49644,120823,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,BOONVILLE,TURIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,37168.4136029851
49645,139437,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN114641,TAP154204,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2156.8418033227
49646,139439,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,TAP152204,TAP154803,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12496.4755696641
49647,139440,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,115,100-161,Y,TAP146674,TAP146890,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,21720.634048251
49648,139441,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,230,220-287,N,UNKNOWN120609,RANCH,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15768.9051070308
49649,139442,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,Y,UNKNOWN114521,SOUTHAMPTON POWER STATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1471.38064969306
49650,139443,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,Y,UNKNOWN113509,TAP148043,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2722.13142396807
49651,139445,AC; OVERHEAD,IN SERVICE,ENTERGY LOUISIANA INC,230,220-287,Y,UNKNOWN111924,UNKNOWN112659,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,759.657071831876
49655,139447,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,Y,MILLWOOD,WOOD STREET,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,27028.4487798098
49656,139448,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,Y,UNKNOWN116776,TAP139229,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1680.91979184629
49658,139450,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE ELEC & GAS CO,230,220-287,Y,CINNAMINSON,LEVITTOWN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10935.3973493928
49659,139452,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,Y,UNKNOWN128381,UNKNOWN128512,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,94104.8495967951
49660,139455,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,138,100-161,Y,WHITE CITY,MIDWAY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10572.3377177914
49661,139456,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,UNKNOWN120770,TAP141840,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17420.9115488703
49662,139510,AC; OVERHEAD,IN SERVICE,BALTIMORE GAS & ELECTRIC CO,115,100-161,Y,TAP139138,WINDY EDGE STATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5886.91282671179
49663,139457,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY FLORIDA, LLC",115,100-161,Y,SANFORD,DELAND,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34501.7027334014
49665,139461,AC; OVERHEAD,IN SERVICE,DUKE ENERGY PROGRESS - (NC),115,100-161,Y,UNKNOWN146644,TAP146645,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,74.7373317102253
49666,139462,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,UNKNOWN125295,TAP139801,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,43.09726073912
49667,139463,AC; OVERHEAD,IN SERVICE,COMMONWEALTH EDISON CO,345,345,N,TAP137935,TAP137936,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,169.837346624902
49668,139464,AC; OVERHEAD,IN SERVICE,OTTER TAIL POWER CO,115,100-161,N,TAP138562,TAP138563,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4543.89667719002
49669,139465,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,345,345,Y,BUXTON,SURROWIEC,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,59156.8928665254
49670,164632,AC; OVERHEAD,IN SERVICE,INDIANA MICHIGAN POWER CO,138,100-161,Y,ALLEN,WOODBURN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,29458.6666204927
49671,139468,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,230,220-287,N,TAP149969,RITCHIE STATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,23103.7379731769
49672,139469,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,ALAMO,TAP154790,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,38984.475858961
49673,139470,AC; OVERHEAD,IN SERVICE,AMERICAN TRANSMISSION CO,138,100-161,N,ELKHORN,NORTH LAKE GENEVA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17657.3158857797
49674,139471,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN114997,TAP148311,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15131.4012727463
49675,139472,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,N,CLARK,CLARK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5293.39139667147
49676,139475,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,LEBANON,TAP155551,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,168.409430347124
49678,165200,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN131048,UNKNOWN156790,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,37733.7678603301
49679,139476,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109284,TAP145874,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,397.748474212361
49680,139477,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,TAP152040,TAP152061,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8511.10884564208
49681,139478,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE CO OF OKLAHOMA,138,100-161,Y,UNKNOWN119569,TAP148877,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3382.41690068829
49682,139480,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,230,220-287,Y,TAP148372,TAP148373,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,28.6045896287205
49683,139481,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,230,220-287,Y,GOAT ROCK,UNKNOWN109349,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34352.0776488296
49684,139483,AC; OVERHEAD,IN SERVICE,AMERICAN TRANSMISSION CO,345,345,N,TAP138062,CYPRESS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,117770.944362471
49685,139484,AC; OVERHEAD,IN SERVICE,COMMONWEALTH EDISON CO,345,345,N,DAVIS CREEK,TAP138150,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,70207.6151589309
49687,139503,AC; OVERHEAD,NOT AVAILABLE,NOT AVAILABLE,230,220-287,Y,UNKNOWN115165,TAP147382,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3998.92563967443
49688,139486,AC; OVERHEAD,IN SERVICE,UNION ELECTRIC CO - (MO),345,345,Y,TAP140542,AUDRAIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,165.420509868066
49689,139487,AC; OVERHEAD,IN SERVICE,NEW YORK STATE ELEC & GAS CORP,115,100-161,Y,UNKNOWN129008,TAP135949,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,484.692278255311
49690,139488,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN116136,UNKNOWN116137,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1846.33446135777
49693,139526,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,TAP152826,TAP152827,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,119.033534591232
49694,139489,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,138,100-161,Y,COLLIER,ALLIGATOR,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5531.91788652543
49695,139494,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,230,220-287,Y,UNKNOWN120566,RINGLING SWITCHYARD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5881.52805436889
49696,164480,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN112710,TAP141859,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2378.29781592071
49697,139497,AC; OVERHEAD,NOT AVAILABLE,NOT AVAILABLE,500,500,N,UNKNOWN109619,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,935.320079425831
49700,139501,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP145998,TAP145999,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,22.6472431585746
49501,139245,AC; OVERHEAD,IN SERVICE,PPL ELECTRIC UTILITIES CORP,138,100-161,N,TAP140231,WESCOSVILLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,350.572250357933
49503,139247,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,230,220-287,Y,CHICKASAW,SILVERHILL,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,55860.639388229
49504,139237,AC; UNDERGROUND,NOT AVAILABLE,"DUKE ENERGY FLORIDA, LLC",230,220-287,Y,RISER143335,RISER143336,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1200.15285369311
49505,139248,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,Y,UNKNOWN155316,TAP155317,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13099.59072299
49506,139250,AC; OVERHEAD,IN SERVICE,"AMERICAN ELECTRIC POWER CO., INC",138,100-161,N,NORTH DELPHOS,HAVILAND,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,36386.8060447491
49507,139251,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,230,220-287,Y,UNKNOWN111593,UNKNOWN111595,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,50563.9422470224
49508,139254,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN120770,TAP141811,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2889.8841569448
49509,139255,AC; OVERHEAD,IN SERVICE,KCP&L GREATER MISSOURI OPERATIONS CO.,161,100-161,Y,UNKNOWN117441,UNKNOWN117542,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,25069.8382793409
49512,139258,AC; OVERHEAD,IN SERVICE,DUKE ENERGY PROGRESS - (NC),115,100-161,Y,TAP146664,TAP146877,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7487.18669097103
49513,139260,AC; OVERHEAD,IN SERVICE,DUKE ENERGY PROGRESS - (NC),115,100-161,Y,UNKNOWN121331,TAP146838,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34603.5039057407
49514,139262,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,N,UNKNOWN121551,NORTH SHENANDOAH,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,25509.8681435279
49515,164582,AC; OVERHEAD,IN SERVICE,MONONGAHELA POWER CO,138,100-161,Y,UNKNOWN162354,TAP162355,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,257.677237171258
49516,139265,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN110627,TAP145941,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13086.7574645731
49518,139268,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,Y,UNKNOWN114625,WEST BASSETT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3211.10009109099
49519,139271,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,TAP153483,EAST FRANKLIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9573.78453728946
49520,161584,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,N,UNKNOWN146361,POLAND RD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,19320.2495919882
49522,139274,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,UNKNOWN109968,TAP149915,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9451.43981801423
49523,139275,AC; OVERHEAD,IN SERVICE,KENTUCKY UTILITIES CO,161,100-161,Y,UNKNOWN122684,TAP153698,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,36294.4643396914
49524,139263,OVERHEAD,NOT AVAILABLE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109310,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,591.756309495048
49525,139276,AC; OVERHEAD,IN SERVICE,CITY OF KANSAS CITY - (KS),161,100-161,Y,UNKNOWN118071,UNKNOWN118103,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10008.0357188011
49526,139277,AC; OVERHEAD,IN SERVICE,UNION ELECTRIC CO - (MO),138,100-161,Y,TAP139463,MASON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13680.1666909326
49527,139280,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,161,100-161,Y,TAP141924,TAP141925,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16.941611856459
49529,139283,AC; OVERHEAD,NOT AVAILABLE,CONSOLIDATED EDISON CO-NY INC,138,100-161,Y,ASTORIA ENERGY II,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,119.397336865626
49701,139506,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN118486,TAP149709,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6855.36318889684
49702,139507,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN112055,KRAFT SUBSTATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9846.95691988884
49703,139508,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,N,ELKTON D.P.,GROTTOES,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,20993.1698179901
49704,139509,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,230,220-287,Y,SAWYER AVE,TAP145584,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,74.4202727137933
49706,164657,AC; OVERHEAD,IN SERVICE,THE POTOMAC EDISON CO,500,500,N,MOUNT STORM,NEW CREEK WIND,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16485.9716344827
49708,139511,AC; OVERHEAD,IN SERVICE,NEBRASKA PUBLIC POWER DISTRICT,115,100-161,Y,UNKNOWN132446,WAYSIDE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,35133.436123457
49712,139513,AC; OVERHEAD,IN SERVICE,NORTHERN STATES POWER CO - MINNESOTA,115,100-161,Y,UNKNOWN129352,TAP139674,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3919.65969889134
49713,139518,AC; OVERHEAD,IN SERVICE,NSTAR ELECTRIC COMPANY,115,100-161,Y,TAP135409,INDUSTRIAL PARK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9142.01316696579
49715,139522,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,Y,UNKNOWN115161,UNKNOWN115453,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5481.2722648848
49716,139523,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,230,220-287,Y,L V SUTTON COMBINED CYCLE,TAP148377,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3373.18849433215
49717,139524,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS COMPANY,115,100-161,Y,UNKNOWN153943,TAP153959,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,80.426947714722
49720,139527,AC; OVERHEAD,IN SERVICE,EMPIRE DISTRICT ELECTRIC CO,161,100-161,Y,UNKNOWN117427,UNKNOWN121790,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8691.01732874318
49721,139531,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN112035,UNKNOWN112040,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,23675.8507082833
49724,139534,AC; OVERHEAD,IN SERVICE,CONNECTICUT LIGHT & POWER CO,115,100-161,Y,UNKNOWN133287,TAP140774,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5584.65285990356
49725,139536,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,230,220-287,Y,RUSKIN,BUCKEYE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,22059.2912082854
49727,139539,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN115916,UNKNOWN115917,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6275.8107468767
49731,139538,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE CO OF OKLAHOMA,138,100-161,Y,UNKNOWN119448,TAP149691,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2291.7444319003
49732,139543,AC; OVERHEAD,IN SERVICE,KANSAS CITY POWER & LIGHT CO,161,100-161,N,UNKNOWN118134,TAP138808,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,48495.5277145009
49733,139544,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN115521,TAP137145,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3139.91798123433
49736,139548,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109349,TAP143046,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,18112.2897210931
49737,139549,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN112920,UNKNOWN113660,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,374.374842218873
49739,139542,OVERHEAD,IN SERVICE,NOT AVAILABLE,120,100-161,Y,UNKNOWN130891,TAP139980,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5450.99295059159
49741,139556,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,115,100-161,Y,TAP136745,GULF ISLAND,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13091.1410994031
49742,139557,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,Y,TAP138152,TAP138153,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,59.468413905003
49530,139284,AC; OVERHEAD,IN SERVICE,NORTHERN STATES POWER CO,161,100-161,N,UNKNOWN132591,UNKNOWN132592,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,160.7131559773
49531,139286,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,SWANN RD,INDIAN HILL SWITCH,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5911.14161149653
49533,139288,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,Y,TAP151951,TAZEWELL,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,42102.245228671
49534,139289,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN128596,UNKNOWN128598,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6011.20965824965
49535,139290,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,500,500,Y,WESTPOINT,LOWNDES,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,41403.5177699899
49536,164581,AC; OVERHEAD,IN SERVICE,MONONGAHELA POWER CO,138,100-161,Y,UNKNOWN129169,TAP162355,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1385.39598645129
49537,139292,AC; OVERHEAD,IN SERVICE,COMMONWEALTH EDISON CO,138,100-161,Y,UNKNOWN121934,TAP136945,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,327.821952991505
49538,139293,AC; OVERHEAD,IN SERVICE,OHIO POWER CO,138,100-161,Y,UNKNOWN152460,FOSTORIA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,25084.6679540225
49539,139294,AC; OVERHEAD,IN SERVICE,DUKE ENERGY OHIO INC,138,100-161,Y,BECKJORD,PIERCE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,782.27679252022
49542,139295,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN111597,TAP143236,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,22740.2837419037
49543,139297,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,TAP142081,TAP142482,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10369.2512762846
49544,162454,AC; OVERHEAD,IN SERVICE,"ALLETE, INC.",230,220-287,N,UNKNOWN129692,TAP159921,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,36374.5962857745
49545,139299,AC; OVERHEAD,IN SERVICE,MINNESOTA POWER INC,115,100-161,N,UNKNOWN129608,TAP135602,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1849.10951147726
49546,139301,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN121506,TAP137409,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,58023.8592255927
49547,139302,AC; OVERHEAD,IN SERVICE,INDIANA MICHIGAN POWER CO,138,100-161,Y,TAP141266,LINCOLN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6380.06413187896
49549,139306,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,N,TAP135950,SUGARLOAF,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5053.85331225847
49550,139307,AC; OVERHEAD,IN SERVICE,UNION ELECTRIC CO - (MO),345,345,N,MONTGOMERY,CALLAWAY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,48207.8295839744
49551,139388,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN110134,TAP145988,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1218.83604465275
49553,139311,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN112174,UNKNOWN112705,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5552.82995898477
49555,139314,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,500,500,Y,BELLEFONTE,TAP152960,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6590.39696018031
49556,139315,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,230,220-287,Y,UNKNOWN109077,NORTH MOBILE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9478.81589032359
49557,139317,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,230,220-287,Y,UNKNOWN111189,UNKNOWN111238,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,19264.6417566799
49559,139319,AC; OVERHEAD,IN SERVICE,OKLAHOMA GAS & ELECTRIC CO,345,345,Y,REDBUD,ARCADIA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10296.9467086603
49560,139333,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109136,TAP142838,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2977.62301808279
49562,139321,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,TAP152977,TAP152978,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,205.740735439491
49745,139562,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,TAP150346,TAP154206,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,29404.5556792245
49746,139565,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN110409,UNKNOWN110412,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13548.7156512788
49749,164679,AC; OVERHEAD,IN SERVICE,PPL ELECTRIC UTILITIES CORP,230,220-287,Y,UNKNOWN123662,UNKNOWN162368,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5024.77341408676
